"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10_1a","fin10_1b","fin10_1c","fin10_1d","fin10_1e","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"India","IND",138525103,1.84375005901073,1,40,1,2,1,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,1,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",197055961,1.7816500188069,1,67,1,4,1,1,1,1,0,1,2,1,1,2,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,1,1,2,,,2,,,,,,2,3,3,3,,2,,0,0,1,4,1,4,4,5,2,2,1,0
"India","IND",151085537,0.325361280784985,2,43,2,3,1,1,1,1,0,1,1,2,,,2,2,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,3,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,1,1,2,2,2,2,1,1,2,2,1,,1,1,1,1,1,1,,0,1,2,3,3,2,4,5,2,2,0,0
"India","IND",205648121,0.428911295788471,2,17,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,1,2,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,2,2,1,,0,0,4,4,4,4,4,4,1,1,0,0
"India","IND",155626599,0.56506028069278,1,24,2,3,2,1,1,1,0,3,1,2,,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,3,2,,,,,2,,,,,,3,2,2,3,2,2,,0,1,4,5,4,4,4,5,1,1,0,0
"India","IND",163974204,1.1837594080716,2,20,3,5,2,2,1,1,0,2,1,1,2,,2,1,2,,,,2,,2,2,2,2,1,1,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,4,5,1,1,0,0
"India","IND",185186023,0.73207771417064,2,29,1,1,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,2,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",139148888,0.710830257511018,2,35,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,3,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",194731704,1.7341387911687,1,18,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,2,5,2,2,0,0
"India","IND",185276418,0.811687830867566,2,49,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,1,1,1,1,1,1,,2,1,1,1,1,,1,1,1,1,1,1,1,1,3,1,2,1,1,,,1,1,,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,,1,1,1,1,,,1,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1
"India","IND",114053309,0.217430070409543,1,50,2,4,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,1,2,1,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,2,2,0,0
"India","IND",139541302,0.864162949540534,2,30,1,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",162124965,1.19281498037057,2,21,2,5,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,2,,,,,,,,,,1,2,2,1,1,1,,2,1,2,,,,2,2,1,2,2,2,1,,2,1,1,1,1,,,1,1,,,2,,,,,,1,2,2,1,,,2,2,2,,,,,2,,,,,,1,1,1,4,3,1,,1,1,1,4,4,4,4,1,1,1,1,1
"India","IND",170393351,2.36273002980901,1,53,1,4,2,2,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,2,1,2,,,,,,1,1,1,1,2,1,,0,0,4,4,1,4,2,5,1,2,1,0
"India","IND",111405026,0.487648112872659,2,53,5,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,1,1,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",136527171,0.858730812292141,1,50,1,2,2,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,1,2,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,2,2,,,,2,,,,3,,,,,,2,,,,,,,2,2,,,,,3,,,,,,1,2,3,2,5,3,,0,0,4,4,4,5,5,5,2,2,0,0
"India","IND",115914875,1.08980989166705,2,55,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,2,3,2,,,,2,,,,1,2,1,4,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,3,1,,0,1,4,4,4,4,1,5,1,1,0,0
"India","IND",119542569,0.586724681947751,1,30,1,3,1,1,1,1,0,1,1,2,,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,1,2,1,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,3,1,2,0,0
"India","IND",205665479,1.10945263760501,1,55,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,4,5,2,2,0,0
"India","IND",129207464,1.03716600347009,2,33,3,5,2,2,1,1,1,1,2,1,2,,2,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,2,,1,3,3,1,2,2,2,2,,,,2,,,,,,1,2,2,1,,,2,2,2,,,,,2,,,,,,1,2,3,3,2,1,,1,0,1,4,4,4,4,4,1,1,1,0
"India","IND",201137747,0.736993963793705,2,37,1,3,2,1,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,1,2,1,2,,,2,,,,,,2,1,2,2,2,1,,0,0,2,1,4,4,4,5,1,1,1,0
"India","IND",162457641,0.540382078893103,2,31,2,5,1,1,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,3,3,4,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,2,1,3,2,2,,0,1,2,4,4,4,2,5,1,1,0,0
"India","IND",126206120,2.41692670492018,2,37,2,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,,,,,,1,1,,,,,,,,,,1,2,1,2,1,2,,1,1,1,1,3,,1,1,2,1,1,1,1,1,2,2,3,1,1,,,1,1,,,1,1,1,2,,,1,1,1,1,,,2,1,1,2,1,,,2,,,,,,2,3,3,3,,2,,1,1,1,1,1,4,1,1,1,1,1,1
"India","IND",153307719,1.3320584509041,1,32,2,1,1,1,1,1,0,2,1,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,3,2,1,2,,,,2,,,,2,,,,,,1,1,1,2,,,2,2,2,,,,,1,1,2,2,1,,2,2,2,2,1,1,,1,0,1,4,4,2,4,5,1,1,1,0
"India","IND",167256787,0.551874640492254,1,21,3,3,2,1,1,1,1,2,2,1,2,,1,1,2,,,,1,1,1,,,,,,1,2,,,,,,,,,,,,,,2,,,2,1,1,3,2,,2,1,,2,2,2,2,,2,2,2,2,,,,1,2,2,2,2,,,,,,2,,,,,,,1,2,1,1,,,1,1,2,2,2,2,3,4,3,4,,3,,1,0,4,1,4,3,4,4,1,1,1,1
"India","IND",150628553,0.80964097954176,2,26,2,5,1,2,1,1,1,2,2,1,1,1,1,1,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,3,2,,2,2,2,2,2,2,2,,2,2,2,1,1,,,1,1,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,1,1,4,4,4,1,1,1,1,1,1
"India","IND",133456520,0.359483900682741,1,34,2,2,2,1,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,1,2,2,2,1,1,2,1,,,4,,,,,,,2,2,,,,,1,3,2,2,1,,1,1,1,1,4,1,,0,1,5,4,4,2,1,4,2,2,1,0
"India","IND",145948144,0.403428239482704,2,34,2,3,1,1,1,1,0,1,1,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,2,1,1,2,,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,3,1,,0,1,2,4,4,2,2,1,1,2,1,0
"India","IND",115143823,0.847223779141115,2,46,1,5,1,1,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,1,2,3,3,,0,0,2,4,4,4,2,5,1,2,0,0
"India","IND",203700927,1.71631275112758,2,50,1,5,1,2,1,1,0,1,2,1,1,2,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,3,2,1,1,2,2,2,2,,,,3,,,,,,2,,,,,,,2,1,1,2,,,1,3,2,2,2,2,3,3,3,3,,2,,0,1,4,4,1,3,5,4,2,2,1,0
"India","IND",209876654,1.84624009908339,2,55,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,3,1,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,2,2,1,,2,,,,,,3,3,3,3,,1,,1,0,4,4,2,4,4,5,2,2,0,0
"India","IND",149165710,1.27048783697082,1,38,2,1,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,2,1,1,1,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,2,1,1,2,,,,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,3,1,3,3,1,,1,0,4,4,4,4,2,4,1,2,0,0
"India","IND",175818370,0.87267410740562,1,35,1,4,2,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,1,2,2,1,2,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,1,4,1,,1,1,4,4,4,4,4,5,2,2,0,0
"India","IND",142296420,0.61400281502205,2,36,1,1,2,2,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",211071683,0.419407706277644,2,50,2,5,1,1,1,1,0,2,2,1,1,2,1,1,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,1,1,,1,1,1,3,2,,1,1,,1,2,1,2,2,7,,,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,2,2,3,2,2,,1,1,1,4,4,4,4,5,1,1,1,1
"India","IND",206330798,0.716269503655658,1,45,1,3,2,2,1,1,0,1,1,3,,,2,2,2,,,,2,,2,1,2,1,1,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,5,2,1,,0,0,4,4,4,4,4,5,1,3,0,0
"India","IND",122810565,0.986304042171593,2,22,1,2,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,2,2,1,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,4,5,1,2,0,0
"India","IND",112540011,1.64045459069892,1,42,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,1,1,2,,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,4,3,1,,0,1,2,4,4,4,2,1,1,2,0,0
"India","IND",147785528,0.715441181383353,2,67,1,2,2,1,1,1,0,2,1,2,,,2,2,2,,,,1,2,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,1,3,3,2,1,,0,0,4,3,4,4,4,5,1,2,0,0
"India","IND",142041331,1.58541096433131,1,75,1,1,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,4,2,,,,2,,,,2,,,,,,2,,,,,,,1,1,1,2,,,2,,,,,,1,1,1,1,1,1,,0,0,4,1,1,4,4,5,2,2,1,0
"India","IND",208931322,0.217430070409543,2,35,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,2,,,,,,,,,,,,,1,1,1,,1,1,1,1,2,,2,2,2,2,1,2,1,,2,1,2,1,1,,,1,1,,,2,,,,,,1,2,1,1,,,1,1,2,1,1,,,1,1,1,1,,,3,1,1,1,2,1,,0,1,1,1,4,1,4,1,1,1,1,1
"India","IND",167676223,1.05000206680999,2,65,1,4,2,1,1,1,0,1,1,2,,,2,2,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,1,1,2,2,1,,1,1,1,3,2,1,,1,0,4,1,4,2,4,5,2,2,1,0
"India","IND",203830506,1.4754399191403,1,35,1,3,1,1,1,1,0,1,1,1,2,,2,2,2,,,,2,,2,1,1,1,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,1,2,0,0
"India","IND",180297004,1.53248554778453,2,20,1,3,1,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,1,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,4,4,4,4,4,5,2,2,0,0
"India","IND",131439325,0.701000136779782,2,25,3,5,1,2,1,1,1,2,2,1,1,1,1,1,1,2,,1,1,1,1,,,,,,1,1,,,,,,,,,,1,1,2,1,1,1,,1,1,1,2,1,,2,2,2,2,2,2,2,,1,3,1,1,2,2,2,2,,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,1,4,1,1,1,1
"India","IND",182466583,0.332613800228661,1,22,3,5,2,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,2,1,1,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,1,2,1,2,,0,0,4,4,4,2,4,5,1,2,0,0
"India","IND",127945850,1.06684725993223,1,55,1,2,1,2,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,1,2,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,4,4,4,4,2,5,2,2,0,0
"India","IND",200824156,1.56194433628546,2,39,1,2,2,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,2,2,2,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,4,1,,0,0,4,4,4,4,2,5,1,2,0,0
"India","IND",172393415,2.41692670492018,1,16,1,3,2,2,1,1,0,2,1,2,,,2,1,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,1,2,1,,3,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,2,,0,1,4,4,4,4,1,5,1,1,1,0
"India","IND",137311025,0.243084503577267,2,29,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,2,,2,,,,,,,1,,,,,,,,,,2,2,2,2,2,1,,2,2,2,,,,2,2,2,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,0,0,4,4,4,4,4,5,1,1,1,1
"India","IND",205807889,2.41692670492018,2,28,2,4,1,2,1,1,0,2,2,2,,,1,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,2,1,2,,,2,2,2,2,2,2,,0,0,4,4,4,1,4,5,1,1,1,0
"India","IND",175018977,0.217430070409543,2,28,3,5,1,2,1,1,0,2,1,1,1,2,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,2,4,2,,0,0,4,4,4,4,4,5,1,1,1,0
"India","IND",173444970,1.57450002918983,2,20,1,2,2,2,1,1,0,1,1,1,2,,2,2,2,,,,2,,2,2,2,2,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,2,5,2,2,0,0
"India","IND",115359139,0.237548586938762,1,52,1,3,2,1,1,1,0,2,1,2,,,2,2,2,,,,1,2,3,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,3,2,1,,1,1,4,1,4,4,4,5,2,2,1,0
"India","IND",177811758,1.33177743627255,1,50,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",170770790,1.42913670893623,2,78,1,2,1,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,2,1,2,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,1,1,2,2,1,,2,,,,,,1,1,1,3,1,1,,0,0,4,2,2,4,4,5,2,2,0,0
"India","IND",160377245,0.467580109277017,1,48,2,5,2,2,1,1,0,1,2,1,2,,1,1,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,2,,,1,1,1,1,2,,1,1,,2,2,1,2,,5,3,3,1,1,,,1,1,,,1,1,1,1,,,2,,,,,,,1,2,2,2,1,,1,2,2,2,2,2,3,3,3,3,,1,,1,1,4,2,4,3,1,1,1,1,1,1
"India","IND",193492719,0.657564220645251,2,60,1,1,1,2,1,1,0,2,1,2,,,4,2,2,,,,2,,2,2,2,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,3,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",159206180,0.823769917323372,2,24,3,4,1,1,1,1,1,1,1,1,2,,1,1,2,,,,2,,1,,,,,,1,1,,,,,,,,,,1,2,2,2,1,1,,1,1,1,2,1,,2,2,2,2,1,2,2,,2,3,2,1,1,,,2,,,,2,,,,,,1,2,2,2,1,,,1,2,1,2,,,1,3,2,2,1,,3,2,2,2,4,2,,0,1,2,1,4,2,4,1,1,1,1,1
"India","IND",183134065,0.953327322784661,2,45,2,5,1,2,1,1,0,1,1,1,1,1,1,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,1,,2,2,2,,,,1,2,2,2,1,2,1,,1,3,3,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,3,3,1,,1,1,4,1,4,4,2,1,1,2,1,1
"India","IND",146657957,0.581273310824842,2,50,1,2,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,3,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",202407061,0.679207154740101,1,45,2,4,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,2,,1,,,,,,2,2,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,2,2,2,1,2,2,1,2,1,1,2,2,,,,1,1,,,1,2,1,2,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,3,4,4,4,1,1,1,1,1,1
"India","IND",208771659,0.913897832182497,1,49,1,2,1,1,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,2,2,2,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,1,1,2,2,1,4,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,3,1,1,,1,1,2,4,4,4,4,5,2,2,0,0
"India","IND",154418842,1.10657993935522,1,38,1,2,1,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,2,1,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,3,3,,3,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",164497433,1.0318342573139,2,18,1,4,1,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,1,2,2,3,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,5,2,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",209121142,0.941210441930989,2,30,1,1,2,1,1,1,0,2,1,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,8,,,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,5,5,1,,0,1,4,4,1,4,3,5,2,2,1,0
"India","IND",132577150,1.39869062162443,1,33,1,3,1,1,1,1,0,1,1,1,2,,2,2,2,,,,2,,2,1,2,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,4,1,1,1,4,1,,0,1,4,4,4,4,4,5,2,2,0,0
