wgt,gender,age,ed_lvl,income_q,employed,rural,account,savings,loans,wages,transfers,pension,agri_sale,utilities,remittances,mobile,internet
0.61,2,38,3,5,1,2,1,0,1,1,4,4,4,4,1,1,1
0.93,2,50,1,2,2,1,1,0,0,4,4,4,4,4,5,2,2
0.68,1,16,2,2,2,1,1,0,0,4,4,4,2,4,5,1,1
1.19,2,23,3,4,1,2,1,1,0,4,4,4,4,4,5,1,1
0.41,1,45,1,2,2,2,1,0,1,4,4,4,4,2,4,1,2
1.44,1,41,1,4,2,2,1,1,1,4,4,4,4,4,5,1,2
0.24,2,30,3,5,1,1,0,0,0,4,3,4,4,4,5,1,1
1.18,2,18,2,4,2,1,0,0,0,4,4,4,4,4,5,1,1
0.22,2,28,3,1,2,1,0,0,1,4,4,4,4,4,5,1,2
1.62,1,23,1,4,1,1,0,0,1,4,4,4,4,4,5,1,2
0.94,1,19,2,3,2,2,1,0,0,4,4,4,4,1,4,1,1
0.22,2,54,3,5,1,1,1,0,1,4,4,4,4,2,4,1,1
0.68,2,21,2,5,1,1,1,1,0,1,3,4,4,1,1,1,2
0.32,2,40,2,4,1,1,1,1,0,3,4,4,2,4,1,1,1
0.66,2,50,2,4,1,2,1,1,1,2,4,4,4,2,1,1,2
0.77,1,41,2,2,2,1,1,1,1,4,4,4,4,2,5,2,2
2.42,1,40,1,3,1,1,1,0,0,4,4,4,4,4,5,2,2
1.04,2,33,1,4,1,2,1,0,1,2,4,4,4,2,5,1,1
2.25,2,40,2,4,1,2,1,1,1,4,4,4,4,4,5,1,2
0.24,2,31,3,5,1,2,1,1,1,4,4,4,4,1,5,1,1
0.71,1,40,1,3,2,2,1,0,0,4,4,1,4,4,5,2,2
1.27,2,70,1,1,1,2,1,0,1,4,4,4,4,4,5,1,1
1.87,2,22,2,5,1,1,1,0,0,5,1,4,1,1,6,1,1
0.89,1,62,1,1,2,2,0,0,0,4,4,4,4,4,5,1,2
0.34,2,42,2,4,1,1,1,0,1,4,4,4,4,4,5,1,1
0.61,2,22,2,5,1,1,1,0,1,1,4,4,4,1,1,2,1
1.33,1,43,1,5,2,2,1,1,0,4,4,4,4,1,5,1,2
0.22,1,45,2,5,1,1,1,0,0,4,4,4,4,4,5,1,1
1.08,2,60,1,4,2,1,1,0,0,4,4,4,4,4,5,1,2
0.26,1,23,3,5,1,1,1,1,1,4,4,4,4,1,5,1,1
1.72,2,48,1,3,1,2,1,0,1,4,4,4,4,4,4,1,2
0.43,1,40,2,5,2,1,0,0,1,4,4,4,4,4,5,2,2
1.17,1,28,1,2,2,1,1,0,0,4,4,3,4,4,5,2,2
0.67,2,21,2,3,1,2,1,0,1,4,4,4,4,4,5,1,1
1.57,2,21,2,4,2,1,1,0,1,4,4,4,4,4,5,1,2
0.23,2,27,2,3,1,2,1,0,1,4,4,4,4,4,5,1,1
1.4,2,23,2,5,1,1,1,0,0,5,4,4,4,1,6,1,1
1.27,1,70,1,5,1,1,1,0,1,1,4,4,1,2,5,1,2
0.22,2,39,2,5,2,1,1,1,1,1,4,4,4,1,1,1,1
0.22,2,35,2,5,2,1,1,0,1,4,4,4,2,4,5,1,1
0.38,2,20,2,4,2,2,0,0,1,4,4,4,4,2,5,1,2
0.22,2,30,2,4,1,2,1,0,1,4,4,4,4,4,5,1,1
0.63,2,38,2,4,2,2,0,0,0,4,4,4,4,4,5,1,2
0.56,2,38,2,1,1,1,1,0,0,4,4,4,2,2,5,1,2
0.7,1,52,1,3,2,1,1,1,1,4,4,4,4,2,5,1,2
0.71,1,45,1,2,1,1,1,0,1,4,4,4,2,2,5,2,2
0.61,2,39,1,2,2,1,1,0,0,4,4,4,4,4,5,2,2
1.45,1,30,1,2,1,2,1,0,1,4,4,1,4,4,5,2,2
0.22,2,27,3,5,1,2,1,1,1,4,1,4,2,1,2,1,1
0.79,1,38,3,1,2,2,1,0,0,4,4,4,4,4,5,1,2
2.42,2,24,1,4,1,2,1,1,1,2,4,4,4,4,5,1,1
1.89,1,30,1,3,1,2,0,1,1,4,4,4,3,2,1,2,2
1.1,1,30,1,2,1,1,1,0,1,4,4,4,4,4,1,1,1
0.93,2,45,3,5,1,2,1,1,1,2,4,4,4,1,5,1,1
1.47,2,30,1,2,2,2,1,0,1,4,4,4,4,4,5,1,2
0.94,1,19,2,1,1,1,1,0,1,2,4,4,4,2,5,2,2
1.0,2,35,1,3,1,2,1,0,0,3,4,4,4,4,5,1,2
2.42,1,33,1,4,1,2,1,0,0,4,4,3,4,4,5,2,2
0.84,1,36,2,5,2,2,1,0,0,4,4,4,4,4,5,2,2
1.55,2,47,1,4,1,2,1,0,1,4,4,4,4,1,1,1,2
1.25,1,45,1,5,1,1,1,1,1,3,4,4,1,4,4,1,2
2.42,1,70,1,3,1,2,1,0,1,4,4,4,4,2,5,1,2
0.6,1,45,1,5,1,2,1,1,1,2,4,4,4,4,3,1,2
1.03,2,40,1,1,1,1,0,0,0,2,4,4,4,2,5,2,2
1.28,2,26,1,4,1,1,1,0,0,4,4,4,4,4,5,1,2
1.55,1,31,1,5,1,2,1,1,1,4,4,4,4,4,5,1,1
1.28,1,23,2,5,1,2,0,1,0,4,4,4,4,4,5,1,1
2.32,2,52,3,4,1,2,1,1,1,1,4,4,2,1,1,1,1
0.22,2,18,2,5,2,1,0,0,0,4,4,4,4,4,5,1,2
0.62,2,60,1,3,1,1,1,0,1,4,3,3,2,2,5,2,2
2.27,2,60,1,1,1,1,1,0,1,3,4,3,4,2,1,2,2
0.45,2,35,2,4,1,1,1,1,1,1,4,4,4,1,1,1,1
2.1,2,20,1,4,2,2,1,0,1,4,4,4,4,4,5,1,1
0.74,1,40,1,2,2,1,1,0,1,1,4,4,4,4,5,1,2
1.18,1,56,2,5,1,2,1,1,1,4,1,1,4,1,6,1,1
1.3,1,55,1,1,1,1,1,1,0,4,4,1,4,1,6,1,3
0.55,2,50,2,5,1,2,1,1,1,4,4,4,3,4,5,1,1
0.4,2,50,1,2,1,1,1,0,0,4,4,4,4,4,5,1,2
2.09,2,18,1,2,1,1,1,0,0,4,4,4,4,4,5,1,2
1.03,2,19,2,5,1,1,1,0,1,1,1,4,1,1,1,1,1
0.22,2,46,3,5,1,1,1,1,1,1,4,4,4,4,5,1,1
2.07,2,65,1,2,1,1,0,0,1,4,4,4,4,4,5,2,2
0.83,1,25,2,3,2,2,1,0,0,4,4,4,4,4,5,1,1
1.62,1,20,2,5,1,2,1,1,1,3,4,4,4,4,3,2,2
0.35,2,50,2,3,2,2,1,0,0,2,1,1,4,2,5,1,2
0.4,1,17,2,1,1,1,1,0,1,4,4,4,4,4,5,1,2
0.68,2,39,2,4,1,1,0,0,0,4,4,4,4,4,5,2,2
2.23,1,33,1,1,2,2,0,0,0,4,4,4,4,2,5,2,2
1.27,2,65,1,3,2,1,1,0,0,4,4,4,4,4,5,2,2
0.52,1,29,2,2,2,1,1,0,1,4,4,4,4,2,5,1,2
0.58,2,19,2,5,1,1,0,0,0,2,4,4,4,2,5,1,1
0.61,2,49,1,2,1,1,1,0,0,4,1,4,4,4,5,2,2
1.23,2,19,2,4,2,1,0,1,0,2,4,4,4,4,5,1,1
0.75,2,17,2,4,2,2,0,0,0,4,4,4,4,4,4,2,2
0.86,2,60,1,1,2,1,1,0,1,4,4,4,4,2,3,1,2
0.29,1,60,1,2,2,1,1,0,0,4,1,1,4,1,5,1,2
0.94,1,23,2,1,2,1,0,0,0,4,4,4,4,4,5,2,2
2.42,1,35,1,1,1,1,0,0,0,4,4,4,4,4,5,2,2
1.27,1,65,1,3,2,1,0,0,0,4,4,4,4,4,5,2,2
2.2,2,25,1,3,1,2,1,0,0,2,4,4,4,4,5,1,2
0.36,1,28,2,2,1,1,1,0,1,4,1,4,4,4,5,1,2
0.34,2,46,2,5,1,1,0,0,1,4,4,4,4,4,5,1,1
1.69,2,19,3,5,2,2,1,0,1,3,4,1,4,1,1,1,2
0.55,2,26,3,1,2,1,1,0,0,4,4,4,4,2,1,1,1
1.57,2,19,2,4,1,1,0,0,0,4,4,4,4,4,5,1,1
0.94,2,17,2,3,2,2,1,0,0,4,4,4,4,4,5,1,2
1.89,2,25,1,3,1,1,1,0,1,4,4,4,4,4,5,1,1
1.61,2,41,1,3,1,1,1,0,1,4,4,4,4,4,4,1,1
0.45,2,18,2,5,2,1,1,1,1,2,4,4,2,2,5,1,1
0.62,1,17,2,1,2,2,0,0,0,4,4,4,4,2,5,2,2
0.23,2,32,3,3,1,1,1,0,1,1,4,4,4,4,5,1,1
1.67,1,34,2,5,2,1,1,0,0,4,1,4,4,4,5,1,1
0.83,2,22,2,4,1,2,1,0,1,4,4,4,4,4,5,1,1
2.39,2,59,1,1,1,1,1,1,0,4,4,4,4,4,5,1,2
0.84,2,28,2,5,1,1,1,1,0,4,4,4,4,4,5,1,1
0.96,2,20,2,5,2,2,1,1,0,4,2,4,4,4,5,1,1
1.12,1,26,2,5,2,2,0,0,1,4,4,4,4,4,5,2,2
0.66,2,19,2,4,2,2,1,0,0,4,4,4,4,4,5,1,1
0.99,1,24,1,1,2,1,1,0,1,4,4,4,2,4,5,2,2
0.7,2,55,1,4,1,2,1,0,1,4,4,4,4,2,3,1,2
1.4,1,60,1,4,2,2,0,0,0,4,4,4,4,3,5,1,2
1.42,2,32,2,5,1,2,1,1,0,1,4,4,4,1,1,1,1
0.48,2,35,2,3,1,2,0,0,0,4,4,4,4,4,5,2,2
0.5,1,35,1,4,1,1,1,0,1,4,4,4,3,4,5,1,2
0.87,2,53,1,3,2,2,1,0,0,4,3,4,4,4,5,1,2
0.96,2,50,1,1,2,1,1,0,0,4,4,4,4,4,5,1,1
2.42,1,30,1,2,2,2,0,0,0,4,4,4,4,4,5,1,2
1.13,2,33,1,5,1,2,1,1,1,1,2,4,4,1,5,1,1
0.57,1,28,2,5,2,2,0,0,0,4,4,4,4,4,5,2,2
1.69,2,55,1,2,1,1,1,0,1,3,4,4,4,4,5,2,2
0.84,1,38,2,4,1,2,1,0,0,4,4,4,4,4,5,1,1
0.57,2,45,1,3,1,1,1,1,0,4,4,4,4,4,5,1,1
2.42,2,21,1,4,1,2,1,0,0,4,4,4,4,1,1,1,2
0.77,1,25,3,5,2,2,1,0,0,4,4,4,4,4,5,1,1
0.96,2,29,1,5,1,1,0,0,0,4,4,4,4,4,5,1,2
0.7,2,45,2,5,1,2,1,0,0,4,1,4,4,4,5,1,2
1.23,1,20,1,2,1,1,1,0,1,3,4,4,4,4,5,1,2
1.18,2,20,2,4,1,1,0,0,0,4,4,4,4,4,5,1,1
0.62,2,50,1,1,2,1,1,0,0,4,1,4,4,4,5,2,2
0.7,2,48,2,4,1,1,1,0,0,1,4,4,4,4,5,1,1
1.48,1,23,3,4,1,2,1,0,0,4,4,4,4,2,5,1,1
0.36,1,47,1,4,2,1,1,1,0,4,4,4,4,4,5,1,2
0.53,1,57,1,4,1,2,0,0,0,4,4,4,4,4,5,1,2
0.82,2,30,2,3,2,1,1,0,1,4,4,4,2,4,5,1,2
1.51,2,22,2,5,1,2,0,0,0,4,4,4,4,4,4,2,2
2.29,2,56,1,5,1,2,1,0,0,4,4,4,4,4,5,1,2
0.71,2,35,1,4,2,2,1,0,1,4,4,4,4,1,3,1,1
0.22,2,41,2,1,1,2,1,0,1,4,4,4,4,3,5,1,1
2.13,2,43,1,2,1,1,1,1,1,4,4,4,4,2,1,2,2
1.34,1,22,1,3,1,1,0,0,1,4,4,4,4,4,5,2,2
0.22,2,30,2,2,1,2,1,0,1,4,4,4,4,4,5,1,2
0.62,1,26,2,3,2,2,1,0,0,4,4,4,4,4,5,2,2
1.26,2,47,2,5,1,2,1,1,1,4,4,4,4,4,5,1,1
0.28,2,26,2,5,1,1,1,0,0,1,4,4,4,4,1,1,1
0.35,2,28,3,4,1,1,1,0,0,2,3,4,4,4,1,1,1
1.87,1,32,2,4,1,1,1,1,0,4,1,4,4,2,5,1,2
1.52,2,24,2,4,1,2,0,1,1,4,4,4,4,4,5,1,1
0.91,2,41,1,1,2,2,0,0,0,4,4,4,4,3,5,2,2
1.13,1,19,2,2,2,1,0,0,0,4,4,4,4,4,5,1,2
2.42,1,20,1,3,1,2,1,0,0,2,4,4,4,1,5,1,1
1.22,2,20,2,5,2,2,1,0,0,4,1,4,4,4,1,1,1
0.32,2,25,3,1,1,1,1,0,0,4,4,4,4,1,5,1,2
0.79,1,55,2,3,2,1,1,0,0,4,4,4,4,4,5,2,2
1.15,1,40,1,2,1,1,1,0,0,4,4,4,4,4,5,1,2
1.3,1,45,2,5,2,2,1,0,0,4,4,4,4,4,5,1,1
0.44,1,22,2,4,2,2,0,0,0,4,4,4,4,4,5,1,1
0.97,2,17,2,3,1,2,0,0,0,4,4,4,4,4,5,2,2
0.82,2,37,2,5,1,2,1,1,1,1,4,4,4,4,5,1,1
0.64,2,45,2,4,1,1,1,0,0,5,4,4,4,3,6,1,2
0.66,1,48,2,4,2,1,1,1,1,4,4,4,4,1,4,2,2
0.22,2,45,3,4,2,1,1,0,1,1,4,4,2,4,3,1,1
1.06,1,30,1,2,2,1,1,0,0,4,4,4,4,4,5,2,2
1.69,2,60,1,1,1,1,1,0,1,4,4,4,4,2,3,2,2
1.73,2,25,3,5,1,2,0,1,0,4,4,4,4,4,5,1,2
1.56,2,40,1,2,1,1,1,0,0,4,4,4,4,4,5,2,2
1.25,2,35,2,5,1,2,1,1,1,1,4,4,4,1,1,1,1
0.38,1,23,2,2,1,1,1,0,1,4,4,4,4,4,1,2,2
1.3,2,18,2,3,2,2,0,0,0,4,4,4,4,4,5,2,2
1.29,2,53,2,5,1,2,1,0,0,1,4,4,4,4,5,1,1
2.34,2,34,1,5,1,2,1,0,1,2,4,4,4,4,5,1,2
1.43,2,54,1,4,2,2,1,0,1,4,4,4,4,2,5,2,2
0.74,1,35,1,2,1,1,1,0,0,4,4,4,4,4,5,2,2
2.1,2,21,1,3,1,2,1,0,1,2,4,4,4,2,5,1,2
0.24,2,25,3,3,1,2,1,0,0,4,4,4,4,3,5,1,1
0.51,1,18,2,2,2,2,1,0,0,4,4,4,4,2,5,1,1
1.4,1,42,1,2,1,2,0,0,1,4,4,4,4,4,5,2,2
2.42,1,27,1,2,1,1,1,1,1,1,2,4,4,4,5,1,2
1.08,1,22,1,2,2,1,1,0,0,4,5,4,4,4,5,1,2
0.69,1,20,2,3,1,1,1,1,1,2,3,4,4,1,4,1,1
1.64,2,40,1,1,1,1,1,0,1,2,4,4,4,2,5,1,2
0.68,2,45,2,5,2,1,1,0,1,4,4,4,4,4,5,1,1
2.42,1,20,3,4,2,2,1,0,0,4,4,4,4,2,5,1,2
0.92,1,70,1,2,2,1,1,0,1,4,4,1,4,4,5,1,2
0.94,2,54,1,3,2,2,0,0,0,4,4,4,4,4,4,2,2
0.62,1,34,1,3,2,2,1,0,1,4,1,1,4,3,5,2,1
2.42,1,80,1,2,2,2,1,0,1,4,4,4,4,4,3,2,2
0.48,2,35,2,4,2,2,1,0,0,4,4,4,4,4,5,2,2
2.19,1,20,1,1,1,1,0,0,1,4,4,4,4,2,5,2,2
0.5,2,35,1,2,1,1,1,0,0,4,4,4,4,4,5,1,2
0.56,2,18,2,2,1,1,1,0,0,2,4,4,4,4,5,1,2
1.63,1,60,1,5,2,2,0,0,0,4,4,4,4,4,5,2,2
0.33,1,26,2,1,2,1,1,0,0,4,4,4,4,2,5,1,1
1.83,1,17,2,5,2,2,1,0,0,4,4,4,3,2,5,1,1
1.08,2,28,1,3,1,1,0,1,1,4,4,4,4,3,5,2,2
0.75,1,40,1,2,1,1,1,0,1,4,4,4,4,4,4,1,2
0.82,2,18,2,2,1,1,0,0,0,4,4,4,2,4,5,1,1
0.22,1,25,2,3,1,1,1,0,1,4,4,4,4,2,5,1,1
0.58,1,40,1,1,1,2,0,0,0,4,4,4,4,4,5,1,2
0.85,1,45,1,4,2,1,1,0,0,4,4,4,4,2,5,2,2
0.81,1,67,2,1,2,1,1,0,0,4,4,4,4,4,5,2,2
0.97,1,40,2,4,2,2,1,0,1,4,4,4,4,4,5,1,1
0.31,2,45,3,5,1,1,1,1,0,4,4,4,4,4,5,1,1
1.55,2,50,1,3,1,1,1,0,1,3,4,4,1,3,1,1,2
0.97,2,18,2,2,1,2,1,1,1,1,4,1,4,1,1,1,1
0.79,2,27,2,5,1,2,1,0,0,4,4,4,4,4,5,1,1
0.59,1,28,1,3,2,1,0,0,0,4,4,4,4,4,5,1,1
1.0,2,17,1,5,2,1,0,0,1,4,4,4,4,4,5,1,1
0.83,2,25,1,5,1,2,1,1,1,1,4,4,4,1,5,1,2
1.56,1,31,1,3,2,2,1,0,1,4,1,4,4,2,5,1,1
0.22,1,27,2,4,2,1,1,0,1,4,3,4,4,4,5,2,2
1.34,1,16,1,2,1,1,1,0,1,4,4,4,4,4,5,1,1
1.73,1,25,1,1,2,1,0,1,1,5,5,4,4,3,6,1,2
0.75,2,40,1,3,1,1,1,0,0,5,4,4,4,3,5,1,2
0.55,2,45,2,3,1,2,1,1,0,4,4,4,4,4,5,1,2
0.82,2,24,2,5,1,1,1,0,0,2,4,4,4,4,1,1,1
0.45,2,41,2,4,1,1,1,0,0,4,4,4,4,4,5,1,1
2.08,2,15,1,1,2,1,1,0,1,4,4,4,4,4,1,1,2
0.57,2,65,1,2,1,1,1,0,1,4,3,4,4,4,2,2,2
2.19,2,17,2,3,1,2,1,0,1,4,4,4,4,4,5,2,2
0.79,2,29,3,5,2,2,1,0,0,4,1,4,4,4,5,1,1
0.5,2,40,1,1,1,1,1,1,1,1,4,4,2,4,5,1,1
0.34,1,18,2,1,1,1,1,0,1,4,4,4,4,3,5,1,2
0.92,1,30,1,4,2,2,1,0,0,4,4,4,4,4,5,2,2
0.22,2,27,3,5,1,1,1,0,0,4,1,4,4,4,5,1,1
1.85,1,23,1,2,1,2,1,0,0,4,4,4,4,4,5,2,2
0.92,2,20,2,5,2,2,0,0,1,4,4,4,4,4,3,1,1
1.06,2,26,2,3,2,1,1,1,0,1,4,4,4,4,5,1,1
0.43,2,22,3,2,2,1,1,0,0,4,4,4,4,4,5,1,1
0.95,1,30,1,3,1,2,1,0,1,3,4,4,4,4,5,2,2
0.37,2,30,2,5,1,1,1,0,0,4,4,4,4,4,5,1,2
0.22,1,35,3,4,1,1,1,0,0,4,4,4,4,4,5,1,2
0.43,1,24,2,3,2,1,1,0,1,4,4,4,2,4,5,1,1
0.27,1,17,2,3,1,1,1,1,0,1,4,4,4,4,1,1,1
1.07,2,26,2,3,1,2,1,0,0,4,4,4,4,4,5,1,1
0.54,2,35,2,5,1,1,1,0,0,4,3,4,4,2,5,2,2
1.59,2,20,3,4,1,2,1,0,0,4,4,4,4,4,5,1,1
0.38,2,26,3,5,1,2,1,0,1,4,4,4,4,4,5,1,1
1.12,2,49,1,2,2,1,1,1,1,4,4,4,4,2,5,1,2
1.56,1,30,1,4,1,2,1,1,0,4,2,4,4,4,5,2,2
1.46,2,32,1,3,2,2,0,0,0,4,4,4,4,4,5,1,2
0.84,1,70,1,5,2,1,1,1,0,4,4,4,3,2,5,1,2
2.24,1,30,1,1,1,1,1,1,1,4,4,4,4,4,5,1,2
1.21,2,55,2,5,2,2,1,1,1,4,4,4,4,2,1,1,1
1.82,2,20,1,1,2,1,0,0,0,4,4,4,4,4,5,2,2
1.22,1,70,1,1,2,2,1,0,1,4,4,3,4,4,5,2,2
1.86,1,24,2,3,1,1,1,0,0,4,4,4,4,4,5,1,1
2.42,2,43,1,5,1,1,1,0,0,4,4,4,4,2,5,2,2
0.71,2,50,1,5,1,1,1,0,1,2,4,1,4,4,2,2,2
0.22,2,45,2,4,1,1,1,0,0,4,4,4,4,4,5,1,2
0.64,2,33,1,4,2,1,0,0,0,2,4,4,4,2,5,1,2
0.63,1,50,1,2,1,1,0,0,0,4,4,4,4,4,5,1,2
0.41,2,24,2,5,1,1,1,0,0,4,4,4,4,4,5,1,2
1.07,2,58,1,3,1,1,1,0,0,4,4,4,4,4,5,2,2
1.0,2,35,1,3,1,1,1,0,1,4,4,4,4,4,5,2,2
1.59,2,42,2,3,1,2,1,0,1,1,4,4,4,4,5,1,1
1.38,2,40,1,2,1,1,1,0,0,4,4,4,4,3,5,1,2
0.65,2,45,5,4,1,1,1,0,0,2,4,4,4,2,5,2,2
0.69,2,34,2,5,1,1,1,0,1,4,4,4,4,4,5,1,1
1.32,1,30,1,1,2,1,0,0,0,4,4,4,4,4,5,2,2
1.76,2,58,1,1,1,1,1,0,0,4,4,4,4,4,5,1,2
1.03,1,40,1,3,2,1,1,0,1,4,4,4,4,4,3,2,2
1.42,1,65,1,5,2,1,1,0,0,4,4,3,4,2,5,1,2
0.6,1,25,1,3,2,1,0,0,0,4,4,4,4,4,5,2,2
0.73,1,50,1,4,2,1,0,0,0,4,4,4,4,4,5,1,2
0.81,2,17,2,4,1,1,0,0,1,2,4,4,4,4,5,1,1
0.57,1,45,1,3,2,1,1,0,0,4,4,4,4,3,5,1,2
1.36,2,22,3,5,2,2,1,1,0,4,4,4,4,1,1,1,1
0.75,1,45,2,4,1,2,1,0,0,4,4,4,4,4,5,1,2
0.22,2,24,2,3,2,2,1,1,1,4,4,4,4,4,5,1,2
0.22,2,34,3,3,1,1,1,0,1,2,4,4,4,2,5,1,2
0.37,1,25,3,2,1,1,1,0,1,4,4,4,2,4,5,1,1
1.44,1,16,2,2,1,2,1,1,0,4,4,4,4,2,5,2,2
0.22,2,53,3,5,1,1,1,1,1,4,1,4,4,2,5,1,2
0.52,2,25,3,5,1,2,1,0,0,4,4,4,3,2,1,1,1
0.75,1,40,1,4,1,1,1,0,1,2,4,4,4,2,5,1,2
0.73,2,50,1,3,1,1,1,0,1,4,4,4,4,4,5,1,2
0.85,2,32,2,4,1,2,1,0,0,4,4,4,4,3,5,1,2
1.75,1,40,1,2,1,2,1,0,1,4,4,4,4,2,5,2,2
1.16,2,47,1,3,2,2,1,0,0,4,4,4,4,4,5,1,2
0.71,2,34,3,5,1,2,1,1,0,1,4,4,4,1,1,1,1
0.24,2,29,3,4,1,1,1,1,0,4,4,4,4,1,1,1,1
1.38,2,90,1,4,2,1,1,0,0,4,4,4,4,2,5,2,2
1.51,1,18,2,4,1,2,1,0,0,4,4,4,4,4,5,1,1
0.73,1,22,1,3,2,2,1,0,1,4,1,4,4,2,5,1,2
1.61,1,45,1,1,2,1,1,1,0,4,4,4,4,4,5,1,1
0.82,1,35,3,4,2,2,1,1,0,4,4,4,4,4,5,1,1
0.71,1,58,1,2,1,2,0,0,0,4,4,4,4,4,5,2,2
0.22,1,50,2,3,1,1,1,0,0,4,4,4,2,4,5,1,2
1.14,1,50,1,1,2,1,1,0,1,4,4,4,4,4,3,1,2
1.34,2,15,1,2,2,1,1,1,0,1,4,4,4,4,5,1,1
0.93,1,39,3,4,1,2,1,0,0,4,4,4,4,3,5,1,1
1.18,2,24,3,5,2,2,1,1,1,4,4,4,4,1,1,1,1
1.2,1,44,3,5,2,2,1,1,0,4,4,4,4,4,2,1,1
0.82,2,19,2,4,2,1,0,0,0,4,4,4,4,4,5,1,2
0.69,1,15,2,1,2,1,1,1,0,4,4,4,4,4,5,2,2
0.73,1,50,1,3,1,1,1,0,0,4,4,4,4,4,5,2,2
1.3,1,24,2,2,1,2,1,0,1,4,4,4,4,4,5,1,2
1.04,1,34,1,2,1,2,1,0,1,2,4,4,4,4,5,1,2
0.66,1,25,1,1,1,2,0,0,0,4,4,4,4,2,5,2,2
0.22,1,32,3,3,1,1,1,0,1,4,1,4,2,2,1,1,2
1.4,2,25,2,4,1,1,1,0,0,4,4,4,4,4,5,1,1
1.56,2,62,1,5,1,1,1,0,0,4,4,3,4,4,5,1,2
1.13,1,24,2,2,1,1,1,0,1,4,4,4,4,4,5,1,2
0.94,2,55,1,5,2,2,0,0,0,4,4,4,4,4,5,1,2
1.31,2,55,1,3,1,2,0,1,0,4,4,4,4,4,5,1,2
0.48,2,55,2,1,1,1,1,0,1,2,4,4,4,4,5,1,2
1.27,2,16,2,3,1,1,1,0,0,4,4,4,4,4,5,1,2
2.42,1,43,1,4,2,2,1,0,1,4,4,4,4,4,5,2,2
2.31,2,61,1,1,1,1,1,0,1,4,1,4,2,4,5,2,2
0.58,1,35,1,1,1,2,1,0,0,4,4,4,4,4,5,2,2
1.05,1,26,3,5,1,1,1,1,1,1,1,1,4,4,4,1,1
0.22,2,45,3,1,1,1,1,1,0,4,4,4,4,2,5,1,2
1.06,2,62,2,5,2,2,1,1,0,4,1,1,2,2,3,2,2
0.59,2,40,3,5,1,2,1,0,0,4,4,4,4,4,5,1,1
0.73,1,50,1,4,1,2,1,1,1,1,4,4,4,2,4,2,2
0.31,2,40,2,3,1,1,1,0,1,4,4,4,4,4,5,1,2
2.05,2,40,2,5,1,2,1,1,1,4,4,4,4,4,5,1,1
0.9,1,42,1,4,1,2,1,0,0,4,4,4,4,4,5,2,2
0.7,1,27,2,4,2,2,1,1,1,4,4,4,4,4,5,1,2
1.55,1,45,1,4,1,2,1,0,0,4,4,4,4,1,5,1,2
0.73,1,30,1,2,2,1,1,0,0,4,4,4,4,4,5,1,2
0.59,2,30,1,2,1,1,1,0,1,4,4,4,4,4,5,1,1
0.59,2,65,1,3,1,2,1,1,0,4,4,4,4,2,5,2,2
0.83,2,30,1,4,2,2,1,1,0,4,4,4,4,4,5,2,2
1.69,1,31,1,5,2,2,1,1,0,4,4,4,4,1,5,2,2
0.43,2,42,2,5,2,2,1,1,1,2,4,4,2,2,5,2,2
0.41,2,27,2,3,1,2,0,1,0,4,4,4,4,4,5,2,2
0.64,1,50,1,2,1,1,1,0,0,4,4,4,4,4,6,1,2
0.66,1,34,2,1,2,1,1,0,0,4,4,4,4,4,5,1,2
0.64,2,30,1,1,2,1,1,0,0,4,4,4,4,4,5,1,2
0.35,2,30,3,1,1,1,1,1,1,4,4,4,4,4,5,1,1
2.42,1,28,1,2,1,1,0,1,0,4,4,4,4,4,5,1,2
0.66,1,30,1,4,2,1,1,0,1,4,4,4,4,2,5,1,2
1.22,1,42,1,4,2,1,1,1,1,4,3,4,4,3,4,1,2
1.61,1,40,1,3,2,2,0,0,0,4,4,3,4,4,5,2,2
0.73,2,54,1,5,1,2,0,0,0,4,4,4,4,4,5,1,2
2.42,1,60,1,4,2,2,1,0,0,1,1,1,4,2,5,1,2
0.73,2,35,2,4,1,2,1,0,0,4,4,4,4,2,5,2,2
0.73,2,30,1,4,2,1,1,0,0,4,4,4,4,4,5,2,2
2.07,2,22,1,5,1,2,1,0,0,1,1,4,1,4,5,1,2
0.83,1,25,2,1,2,1,0,0,1,4,4,4,2,2,5,2,2
1.4,2,22,2,4,1,1,1,1,0,4,5,3,4,4,5,1,1
0.34,2,36,2,2,1,1,1,0,0,1,4,4,4,1,5,1,1
0.54,2,29,2,5,1,1,0,0,0,2,4,4,4,2,5,1,1
0.71,1,46,1,4,1,1,1,0,1,4,3,4,4,4,3,2,2
0.66,1,32,2,5,1,2,1,0,0,4,2,4,4,4,4,2,2
1.02,2,25,1,2,1,2,1,1,1,4,4,4,1,4,5,1,2
0.73,2,34,1,1,2,2,1,0,1,4,4,4,4,4,4,1,1
2.18,1,20,2,3,2,2,0,0,0,5,4,4,4,4,5,1,2
2.42,2,23,1,5,1,2,1,0,0,4,4,4,4,2,3,1,1
2.0,2,35,1,5,1,1,0,0,0,4,4,4,4,4,5,1,2
1.25,1,70,1,1,2,1,1,1,0,4,4,1,4,1,5,2,2
1.8,2,84,1,2,2,2,1,1,0,4,4,1,4,4,5,1,2
0.36,1,28,2,5,1,1,1,0,0,4,4,4,4,4,5,1,1
0.75,2,21,2,2,1,1,0,0,0,4,4,4,2,4,5,1,1
0.9,2,52,1,5,1,2,1,0,0,4,4,4,4,2,5,1,2
