wgt,gender,age,ed_lvl,income_q,employed,rural,account,savings,loans,mobile,internet,wages_2,wages_3,wages_4,transfers_2,transfers_3,transfers_4,pension_2,pension_3,pension_4,agri_sale_2,agri_sale_3,agri_sale_4,utilities_2,utilities_3,utilities_4,remittances_2,remittances_3,remittances_4,age_sqrt
0.9,0,40,1,3,1,1,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,6.324555320336759
1.84,1,39,1,3,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.244997998398398
0.38,0,21,3,4,1,0,1,0,0,0,0,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,4.58257569495584
1.33,0,39,1,5,0,1,1,1,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.244997998398398
0.24,1,38,3,4,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,6.164414002968976
0.59,0,32,1,1,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,5.656854249492381
2.21,0,38,1,1,1,0,1,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,6.164414002968976
0.82,1,23,2,3,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,4.795831523312719
0.39,0,32,2,3,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.656854249492381
0.59,0,65,1,4,1,0,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.06225774829855
0.22,0,32,3,1,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.656854249492381
0.57,1,60,1,2,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,7.745966692414834
0.63,0,38,1,4,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.164414002968976
2.42,0,62,1,5,1,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.874007874011811
0.53,1,35,2,2,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
0.46,1,35,2,3,0,1,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
0.4,1,58,2,4,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,7.615773105863909
0.64,1,50,1,1,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
0.66,1,29,2,5,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.385164807134504
2.42,1,40,1,1,0,0,1,0,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.62,0,40,2,1,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
1.08,0,16,1,3,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
0.6,1,24,2,5,0,1,1,0,0,1,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,4.898979485566356
1.13,1,19,2,3,0,0,1,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.358898943540674
0.87,1,70,1,3,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.366600265340756
0.72,0,45,1,2,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
1.6,0,27,1,3,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.196152422706632
0.58,0,50,1,3,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.0710678118654755
2.24,0,30,1,3,1,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,5.477225575051661
0.59,1,55,1,4,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416198487095663
1.36,1,60,1,4,0,0,1,0,0,0,1,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,7.745966692414834
0.61,0,17,2,1,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.123105625617661
1.55,0,55,1,3,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.416198487095663
1.35,1,20,3,4,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.88,0,30,1,1,0,0,1,0,1,0,1,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,5.477225575051661
1.03,1,55,1,2,0,0,1,0,0,1,1,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,7.416198487095663
1.07,0,48,1,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,6.928203230275509
0.42,0,25,3,2,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.82,0,26,2,2,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0990195135927845
1.2,0,42,1,4,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.48074069840786
0.64,0,28,2,5,0,1,1,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,5.291502622129181
0.3,0,42,3,1,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.48074069840786
0.64,0,31,1,1,1,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.5677643628300215
0.29,1,25,3,2,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,5.0
0.53,1,54,2,3,0,0,1,0,1,1,1,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,7.3484692283495345
0.99,0,29,2,3,0,0,1,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,5.385164807134504
0.48,1,35,2,4,0,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.916079783099616
0.81,1,36,2,5,1,0,1,1,1,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,6.0
1.75,1,65,1,2,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,8.06225774829855
0.33,0,45,2,2,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.708203932499369
0.96,1,45,2,5,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,6.708203932499369
1.5,1,35,1,4,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,5.916079783099616
1.88,1,51,1,5,0,0,1,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,7.14142842854285
0.83,1,22,2,5,0,1,0,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69041575982343
0.56,1,20,2,2,0,1,1,1,1,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.9,0,25,1,1,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
1.67,1,15,1,4,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,3.872983346207417
0.99,0,26,1,3,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0990195135927845
0.82,1,20,2,4,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
1.18,1,19,2,4,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.358898943540674
0.22,1,29,2,1,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.385164807134504
1.14,1,46,1,1,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.782329983125268
2.04,1,46,1,4,1,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.782329983125268
0.53,1,34,2,3,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.830951894845301
0.27,1,35,2,3,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
1.34,0,30,1,4,1,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
1.67,0,70,1,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,8.366600265340756
0.64,1,58,2,4,1,0,1,0,0,0,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,7.615773105863909
0.91,0,30,1,1,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,5.477225575051661
0.35,0,57,3,4,1,1,0,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,7.54983443527075
0.96,1,50,1,1,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.0710678118654755
2.42,1,60,1,1,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,7.745966692414834
0.61,1,20,2,4,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
2.42,0,50,1,3,0,1,1,0,1,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
0.73,0,30,1,3,0,0,1,0,1,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
1.01,1,19,2,2,0,0,1,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.358898943540674
0.87,0,25,1,3,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.24,1,27,3,5,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.196152422706632
0.69,0,26,2,3,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0990195135927845
0.42,1,45,1,5,1,1,0,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.708203932499369
1.05,1,26,2,5,0,1,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,5.0990195135927845
0.72,0,27,1,2,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.196152422706632
0.22,1,32,3,2,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.656854249492381
0.61,1,40,2,2,0,0,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.324555320336759
1.18,0,24,1,3,1,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,4.898979485566356
1.25,1,44,1,3,0,0,1,1,1,0,1,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,6.6332495807108
0.37,1,45,1,4,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,6.708203932499369
0.22,0,25,2,4,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
1.07,1,62,1,1,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.874007874011811
0.61,1,26,1,3,0,0,1,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,5.0990195135927845
0.88,0,59,1,3,0,0,1,1,1,1,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,7.681145747868608
1.18,1,49,1,2,0,0,0,0,0,1,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0
0.83,1,17,2,3,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.123105625617661
1.1,0,30,1,1,0,0,1,0,1,1,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.23,1,30,2,1,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
1.38,0,65,1,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.06225774829855
0.39,0,15,2,5,0,1,1,0,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,3.872983346207417
0.75,0,30,1,3,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.477225575051661
0.83,0,28,2,3,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.291502622129181
0.22,1,45,2,2,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
0.22,0,56,2,3,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,7.483314773547883
0.53,1,47,2,2,0,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.855654600401044
0.52,0,42,2,4,1,0,1,1,1,1,1,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.48074069840786
0.56,1,30,1,3,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.477225575051661
1.34,0,19,1,4,1,0,1,1,0,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,4.358898943540674
0.73,0,25,1,4,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.65,0,26,2,4,1,1,1,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0990195135927845
0.62,1,35,1,2,0,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
2.42,1,16,1,3,0,1,1,1,1,1,1,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,4.0
