wgt,gender,ed_lvl,income_q,employed,rural,account,savings,loans,mobile,internet,wages_2,wages_3,wages_4,transfers_2,transfers_3,transfers_4,pension_2,pension_3,pension_4,agri_sale_2,agri_sale_3,agri_sale_4,utilities_2,utilities_3,utilities_4,remittances_2,remittances_3,remittances_4,age_sqrt
1.03,1,2,2,1,0,1,1,0,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,4.123
0.59,1,3,5,1,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,6.245
0.96,0,1,5,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.633
0.6,1,1,4,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.745
0.69,0,1,1,0,0,1,0,0,1,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,4.583
1.78,1,1,1,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.87,0,1,4,1,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,6.164
2.42,1,1,4,0,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.899
0.84,1,2,5,0,1,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,5.292
1.27,1,1,1,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.062
0.61,0,1,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.164
0.87,1,1,2,0,0,1,0,1,1,1,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,8.062
0.32,0,2,4,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,4.359
0.39,0,2,5,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.796
0.24,1,2,4,0,0,0,1,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.745
2.42,0,1,3,0,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,5.657
0.31,1,2,5,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.325
0.59,1,1,1,0,0,1,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,5.292
0.46,0,2,4,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.292
0.28,1,2,1,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.0
1.75,1,3,5,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.472
1.08,0,1,1,0,0,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
0.71,1,3,5,0,1,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,5.385
1.56,0,1,4,0,1,1,1,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.568
1.02,0,1,3,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
0.85,1,2,2,1,1,1,1,1,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,7.211
0.73,0,1,2,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
0.28,1,3,2,0,0,0,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,5.568
0.87,1,1,5,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,7.071
0.9,1,1,3,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
1.14,0,1,3,1,0,1,0,1,0,1,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,6.708
1.2,1,2,1,0,1,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.899
0.43,1,2,1,0,0,1,1,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.0
0.87,0,1,3,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.41,0,2,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.47,1,2,1,0,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.746
0.83,1,1,5,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
1.31,1,1,2,0,0,1,1,1,1,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,8.062
0.95,1,1,2,0,0,1,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,7.141
0.51,0,2,3,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,5.477
0.96,1,1,5,0,0,1,0,0,1,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,5.292
2.11,0,1,1,1,0,1,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,8.062
0.95,1,2,3,0,1,1,0,1,0,0,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,7.211
0.59,0,1,1,0,0,1,0,1,1,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,5.0
2.42,1,2,5,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
1.85,0,1,1,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.472
0.59,0,2,3,0,0,1,0,0,1,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,4.123
1.27,1,2,4,0,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.196
2.42,0,1,2,0,1,1,1,1,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,6.633
1.1,0,1,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.831
0.7,1,2,2,0,1,1,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5.099
0.75,1,1,5,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.708
0.33,1,2,5,0,0,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.477
2.42,1,2,3,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.657
0.84,0,1,4,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916
0.65,0,2,4,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.071
0.22,1,3,5,1,0,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,4.472
0.53,1,3,5,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,4.472
1.06,0,1,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.196
1.51,1,1,2,0,1,0,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,8.124
1.67,1,1,1,1,1,1,0,0,1,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,4.69
0.62,1,2,3,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.359
0.43,0,2,5,0,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,4.123
0.28,1,2,1,0,1,1,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,4.796
0.62,1,2,4,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.27,1,2,4,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708
0.5,0,2,3,0,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
0.95,0,1,4,0,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,5.657
0.53,0,2,1,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.831
1.25,0,1,2,1,0,1,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916
0.54,1,2,3,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.53,1,2,2,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.325
0.54,1,2,4,0,0,1,1,0,0,1,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,6.708
1.54,1,1,2,0,1,0,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.164
0.45,1,2,4,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,6.325
0.29,0,2,3,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,5.916
1.0,1,1,2,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.243
0.29,0,1,5,1,1,0,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708
1.28,0,2,4,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.583
0.74,1,1,2,0,0,1,0,1,0,1,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,6.325
1.62,0,3,5,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,4.69
1.55,0,1,3,0,0,1,1,1,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,5.916
0.6,1,1,3,0,1,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.657
0.4,0,3,4,0,0,1,1,1,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,4.796
0.55,1,3,5,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,4.583
0.27,0,3,3,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4.69
1.11,0,3,2,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,4.472
0.47,1,2,5,0,1,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,6.164
0.79,1,3,5,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,4.69
0.98,0,2,2,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.123
0.59,1,1,2,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.348
0.59,1,3,5,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.568
0.86,0,1,4,0,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,6.633
0.33,1,2,1,0,0,1,1,1,1,1,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.657
1.12,1,1,4,1,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.071
0.43,1,2,5,1,1,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.583
0.92,1,1,4,0,1,1,1,0,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.325
0.48,1,1,1,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.071
1.28,0,2,5,1,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,7.141
0.61,1,1,1,0,0,1,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
0.22,1,3,2,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,5.477
1.49,0,2,3,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.0
0.95,1,2,4,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
0.99,0,1,3,1,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.69
0.44,1,2,3,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.472
2.42,1,1,5,0,0,0,0,0,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,4.899
0.88,0,1,1,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.831
0.86,1,1,2,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
1.3,0,2,5,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
0.53,0,2,1,0,0,1,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,5.916
1.19,0,1,1,1,0,1,0,1,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,6.708
0.8,1,2,4,0,0,0,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.657
1.15,0,2,4,0,1,1,1,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
0.5,1,2,2,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,7.874
1.03,1,1,5,0,1,0,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.928
1.8,1,2,5,0,1,1,0,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.359
0.58,1,2,4,0,1,1,0,1,0,1,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.385
0.48,1,1,4,0,1,1,1,1,1,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.28
0.71,0,2,5,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
0.29,1,2,5,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,6.164
0.8,1,2,5,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,7.616
2.08,0,1,4,0,1,1,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,5.477
0.5,1,1,2,0,0,1,0,0,1,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916
