wgt,gender,ed_lvl,income_q,employed,rural,account,savings,loans,wages,transfers,pension,agri_sale,utilities,remittances,mobile,internet,age_sqrt
0.51,1,0.5,0.25,0,1,1,1,1,0,1,1,1,0,0,0,0,0.2326232808881239
1.1,1,1.0,0.5,1,1,1,0,0,1,1,1,1,1,1,0,0,0.1904816313028227
0.92,1,0.0,0.5,0,0,1,0,0,1,1,1,1,0,1,0,1,0.5060197771135149
1.3,1,0.0,0.75,0,1,1,0,1,0,1,1,1,0,1,0,0,0.5540883258681659
1.23,0,0.5,0.5,1,0,1,0,0,0,1,1,1,0,1,1,1,0.14646429553945794
2.42,0,0.0,0.25,1,1,1,0,1,1,1,0,1,0,1,1,1,0.9641278029741738
1.12,0,0.5,0.5,0,1,1,0,0,1,1,1,1,1,1,0,1,0.10029601612894867
0.61,0,1.0,1.0,0,1,1,0,1,0,1,1,1,1,0,0,0,0.48959864865397007
0.57,1,0.0,0.0,0,0,1,0,0,1,0,1,1,1,1,0,1,0.5852072483626012
0.78,0,0.5,0.75,1,0,0,0,1,1,1,1,1,1,1,1,1,0.12366884299436665
1.62,1,0.0,0.75,0,0,0,0,0,1,1,1,1,1,1,1,1,0.12366884299436665
0.22,1,0.5,1.0,0,0,1,1,1,0,1,1,1,0,0,0,0,0.7173620069087707
0.84,0,0.5,0.5,1,0,1,0,1,1,1,1,1,0,1,1,1,0.02621703116207852
0.42,0,1.0,0.0,0,0,1,0,1,1,1,1,1,1,0,0,1,0.12366884299436665
0.24,1,0.0,0.5,1,1,0,0,0,1,1,1,1,1,1,1,1,0.5382574152632154
0.82,1,0.0,1.0,0,0,1,0,0,1,1,1,0,0,1,0,1,0.569736201709276
0.24,1,0.5,1.0,0,0,1,1,0,1,0,1,0,0,0,0,0,0.5540883258681659
1.21,0,0.5,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.2326232808881239
0.64,1,0.5,0.25,0,0,1,0,0,1,1,1,1,1,1,0,1,0.7994079677421027
2.42,1,0.0,0.25,0,1,1,0,1,0,0,1,1,1,1,0,0,0.5060197771135149
0.73,0,0.0,0.25,1,0,1,0,1,1,1,1,1,1,1,0,1,0.2326232808881239
2.42,0,0.0,0.25,1,1,1,1,1,1,0,1,1,1,1,0,0,0.2326232808881239
0.57,0,0.5,1.0,0,1,1,0,1,1,1,1,1,1,0,0,1,0.10029601612894867
0.71,1,0.0,0.75,0,1,0,0,1,1,1,1,0,1,1,1,1,0.42170787336756455
1.97,1,0.0,0.5,0,1,1,0,0,1,1,1,1,0,1,0,0,0.14646429553945794
0.76,1,0.0,0.5,0,0,0,0,1,0,1,1,1,1,1,0,1,0.42170787336756455
1.62,1,0.0,0.25,1,1,0,0,0,1,1,0,1,0,1,1,1,0.8901000005847794
2.16,1,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.10029601612894867
1.04,0,0.0,0.5,1,0,1,1,1,1,0,1,1,0,1,0,1,0.5060197771135149
0.42,0,0.5,0.0,1,0,1,0,1,1,1,1,1,1,1,1,1,0.1687231588989907
0.45,0,0.5,0.5,0,1,1,0,1,0,1,1,1,0,1,0,0,0.42170787336756455
0.82,1,0.5,0.75,0,1,1,1,1,0,1,1,1,0,0,0,1,0.36820210314246227
0.88,0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,1,1,1,0.9275106159838182
0.88,1,0.0,0.25,0,0,0,0,0,0,1,1,1,1,1,0,1,0.36820210314246227
1.14,0,0.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,0.6454357803402144
2.33,1,0.0,1.0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.07629958542132087
1.88,1,0.0,0.75,0,0,1,1,1,1,1,1,1,1,0,1,1,0.7994079677421027
0.24,0,0.5,0.25,1,0,1,1,0,1,1,1,1,1,1,0,1,0.21177201535847945
0.9,0,0.0,0.75,0,0,0,0,0,1,1,1,1,1,0,1,1,0.33112562210789265
0.63,1,0.5,1.0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.2731103668336776
1.61,0,0.0,0.5,1,0,1,0,0,1,1,1,1,0,1,1,1,0.5060197771135149
0.74,0,0.0,0.75,1,0,1,0,0,1,1,1,1,0,1,0,0,0.42170787336756455
1.08,0,0.0,0.75,1,1,1,1,0,1,1,1,1,0,1,0,0,0.12366884299436665
0.83,0,0.5,0.75,1,1,1,0,1,1,1,1,1,1,1,1,1,0.10029601612894867
0.56,1,0.5,0.5,1,1,1,0,0,1,1,1,1,1,1,0,1,0.6005073284792961
1.62,1,0.5,0.5,1,1,0,0,0,1,1,1,1,0,1,1,1,0.1687231588989907
1.49,0,0.5,0.75,1,1,1,1,0,1,1,1,1,1,1,0,1,0.07629958542132087
0.47,1,0.5,1.0,0,1,1,0,0,1,0,1,1,1,0,0,0,0.5060197771135149
0.54,1,0.5,0.75,0,0,1,0,0,1,1,1,1,0,1,0,0,0.10029601612894867
2.42,0,0.0,0.25,0,0,0,0,0,1,1,1,1,1,1,1,1,0.42170787336756455
0.73,0,0.0,0.25,1,0,0,0,0,1,1,1,1,1,1,1,1,0.1904816313028227
2.13,1,0.0,0.25,0,0,1,1,1,0,1,0,1,1,1,0,1,0.8646924184089513
0.75,0,0.5,0.0,1,0,0,0,0,1,1,1,1,1,1,0,1,0.07629958542132087
0.82,1,0.5,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.43902953061416916
0.47,1,0.5,0.75,1,0,1,1,1,0,1,1,1,0,1,0,0,0.47296560836944224
0.26,0,0.5,0.5,0,0,1,0,0,1,0,1,1,1,1,0,0,0.1904816313028227
0.89,0,0.0,0.0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.5852072483626012
0.78,0,0.5,1.0,1,0,0,0,1,1,1,1,1,1,1,0,0,0.12366884299436665
0.96,1,0.0,0.75,1,0,1,0,0,1,0,1,1,1,1,0,1,0.7994079677421027
2.42,0,0.0,0.25,1,1,1,0,0,1,1,1,1,1,1,1,1,0.7994079677421027
0.72,0,0.0,0.25,0,0,1,1,0,1,1,1,1,0,1,1,1,0.6601046208636034
0.5,1,1.0,0.25,0,0,1,0,0,1,1,1,1,1,1,0,1,0.14646429553945794
2.42,1,0.0,0.25,0,1,1,0,1,1,1,1,0,1,1,1,1,0.6306164783589376
0.83,0,0.0,0.75,1,1,0,0,0,0,1,1,1,1,1,1,1,0.12366884299436665
0.75,0,0.5,0.25,1,0,1,0,1,1,1,1,1,1,1,1,1,0.07629958542132087
1.05,1,0.0,0.0,0,0,1,1,1,0,1,1,1,1,1,1,1,0.8646924184089513
0.34,1,1.0,0.5,1,1,1,0,0,1,1,1,1,0,1,0,0,0.12366884299436665
0.97,0,0.0,0.75,1,0,1,0,1,1,1,1,1,0,1,1,1,0.25306152733850773
0.98,0,0.5,0.25,0,0,1,0,0,1,1,1,1,1,1,0,1,0.07629958542132087
1.21,1,0.0,0.25,0,0,1,1,0,0,1,1,1,1,1,1,1,0.569736201709276
0.91,1,0.0,0.0,0,0,1,0,1,0,1,1,1,0,0,0,1,0.5540883258681659
0.87,0,0.0,0.75,1,0,1,0,0,1,1,1,1,1,1,0,1,0.38630566444613734
1.21,0,0.5,0.0,0,1,1,0,0,1,1,1,1,1,1,0,1,0.29279124390711675
2.16,1,0.0,0.5,0,0,0,0,1,0,1,1,1,1,1,0,0,0.07629958542132087
1.3,0,0.0,0.25,0,1,0,0,0,1,1,1,1,1,1,1,1,0.6601046208636034
0.22,1,1.0,0.75,0,0,0,0,1,1,1,1,1,1,1,0,1,0.21177201535847945
0.7,1,0.0,0.25,0,1,1,0,1,1,0,1,1,1,1,0,1,0.87744433198917
0.72,1,0.0,0.75,0,1,1,0,0,1,1,1,1,1,1,1,1,0.5852072483626012
0.47,0,0.5,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0.5852072483626012
0.76,1,0.0,0.25,0,0,1,0,0,1,1,1,1,1,1,1,1,0.5060197771135149
0.29,0,0.0,0.75,0,0,1,0,0,1,1,1,1,1,1,1,1,0.9275106159838182
0.72,0,0.0,0.75,0,0,1,0,0,1,1,1,1,0,1,0,1,0.2731103668336776
0.75,0,0.0,0.25,0,0,1,0,0,1,1,1,1,0,1,0,1,0.42170787336756455
0.73,0,0.0,0.0,0,0,1,0,0,1,0,1,1,1,1,0,0,0.2326232808881239
0.22,1,0.5,0.75,0,0,0,0,0,1,1,1,1,0,1,1,1,0.07629958542132087
1.61,0,0.5,0.25,0,1,1,1,0,1,1,1,1,1,1,0,1,0.07629958542132087
0.34,0,1.0,1.0,0,0,1,0,0,1,1,1,1,0,1,0,0,0.2326232808881239
0.68,1,0.5,1.0,0,0,1,1,0,1,1,1,1,1,1,0,0,0.3121237042552123
1.38,0,0.0,0.25,1,0,1,0,0,1,1,1,1,0,1,1,1,0.7994079677421027
0.96,1,0.5,0.25,0,1,1,1,1,1,1,1,1,1,1,0,1,0.02621703116207852
0.83,1,0.0,0.5,0,0,1,1,1,0,1,1,0,0,0,0,0,0.42170787336756455
1.21,1,0.0,0.5,0,0,0,0,0,1,1,1,1,0,1,1,1,0.42170787336756455
1.73,0,0.0,0.0,1,0,1,0,1,1,1,1,1,1,1,0,1,0.33112562210789265
0.6,0,0.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,0.6454357803402144
1.65,0,0.5,1.0,1,1,1,0,0,1,1,1,1,0,1,1,1,0.02621703116207852
2.42,1,0.0,0.75,0,1,1,0,1,1,1,1,1,1,1,0,0,0.29279124390711675
2.16,0,0.0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0.2731103668336776
0.7,1,1.0,1.0,1,1,1,1,0,0,1,1,1,0,0,0,0,0.33112562210789265
0.74,1,0.0,0.5,0,1,1,0,1,1,1,1,1,1,1,0,1,0.42170787336756455
0.49,1,1.0,0.75,0,1,1,1,1,1,1,1,1,1,1,0,0,0.5060197771135149
1.61,1,0.0,1.0,0,1,1,0,1,0,1,1,1,1,1,0,0,0.38630566444613734
0.66,1,0.5,0.75,0,1,1,1,1,1,1,1,1,1,1,0,1,0.1687231588989907
0.83,1,0.0,1.0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.33112562210789265
2.42,0,0.0,0.25,1,1,1,0,0,1,1,1,1,1,1,1,1,0.42170787336756455
0.52,1,0.5,1.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0.33112562210789265
0.42,0,0.5,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.5060197771135149
0.63,1,0.0,0.25,1,1,0,0,0,1,1,1,1,1,1,1,1,0.6601046208636034
1.1,1,0.5,1.0,0,1,0,1,1,1,1,1,1,0,1,1,1,0.07629958542132087
0.9,1,0.0,0.5,0,1,1,0,0,0,1,1,1,0,1,0,1,0.29279124390711675
1.52,0,0.0,0.25,1,1,1,0,0,1,0,1,1,0,1,0,1,0.6454357803402144
1.68,1,0.0,0.5,0,0,1,0,1,0,1,1,0,1,0,0,0,0.5060197771135149
0.59,0,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0
1.13,1,0.0,1.0,0,0,1,0,1,1,1,1,1,0,1,0,1,0.29279124390711675
0.91,0,0.5,1.0,1,1,1,0,0,1,1,1,1,1,0,0,0,0.42170787336756455
1.44,0,0.0,0.0,1,0,1,0,0,1,1,1,1,1,1,1,1,0.2326232808881239
1.06,0,0.0,0.25,1,0,1,0,0,0,0,0,0,1,1,0,1,0.7313417492032841
0.62,0,0.0,0.25,1,0,0,0,0,1,1,1,1,1,1,1,1,0.5060197771135149
0.22,0,1.0,0.75,1,0,0,0,0,1,1,1,1,0,1,0,1,0.25306152733850773
1.32,1,0.0,1.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.7725351978037429
0.65,1,0.0,0.75,0,0,1,1,1,1,1,1,1,1,1,0,1,0.2326232808881239
1.92,0,0.0,0.0,1,0,1,0,0,1,1,1,1,0,1,1,1,0.2326232808881239
0.22,1,1.0,1.0,0,0,1,0,1,1,1,1,1,1,1,0,1,0.29279124390711675
0.28,1,0.5,0.75,0,1,1,0,0,0,1,1,1,1,1,0,1,0.2731103668336776
1.4,0,0.0,0.25,1,0,1,0,1,1,1,1,1,0,1,1,1,0.6601046208636034
1.59,1,1.0,1.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0.14646429553945794
1.85,1,0.0,0.25,0,0,1,1,1,0,1,1,1,0,1,0,0,0.7994079677421027
2.24,0,0.0,0.5,1,1,1,1,1,1,1,1,1,0,1,1,1,0.12366884299436665
0.48,0,0.5,0.25,1,0,0,0,0,1,1,0,1,0,0,0,1,0.42170787336756455
0.45,0,0.0,0.5,1,0,1,0,1,1,0,1,1,1,0,0,1,0.33112562210789265
0.52,1,1.0,0.75,0,1,1,1,1,0,1,1,1,1,1,0,1,0.33112562210789265
0.64,0,0.0,0.0,1,1,1,1,0,1,1,1,1,0,1,1,1,0.29279124390711675
1.15,0,0.0,1.0,0,0,1,1,1,1,0,1,1,0,0,0,1,0.47296560836944224
0.22,1,0.5,0.5,0,1,1,1,0,1,1,1,1,0,1,0,0,0.42170787336756455
0.68,0,0.0,0.5,1,1,0,0,0,1,1,1,1,1,1,1,1,0.3121237042552123
1.58,0,0.0,0.25,1,1,1,0,0,1,1,1,1,0,1,1,1,0.12366884299436665
0.7,0,0.0,0.25,1,0,1,0,0,0,1,1,1,1,1,1,1,0.4041369452058934
0.53,0,0.5,0.75,0,0,0,0,0,1,1,1,1,1,1,0,1,0.7725351978037429
1.53,0,0.0,1.0,0,0,0,0,0,1,1,1,1,1,1,0,1,0.5060197771135149
0.62,0,0.0,0.0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.5852072483626012
0.63,1,0.5,0.75,0,1,1,0,0,0,1,1,1,1,1,0,1,0.703252212097784
2.11,1,0.0,0.0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.9275106159838182
0.22,0,0.5,0.25,0,0,1,0,1,0,1,1,1,1,0,0,1,0.33112562210789265
0.96,0,0.5,1.0,0,1,1,1,0,1,0,1,1,0,1,0,0,0.2326232808881239
0.27,1,1.0,0.0,1,0,0,0,0,1,1,1,1,1,1,0,0,0.21177201535847945
0.63,0,0.5,1.0,1,0,1,1,0,1,1,1,1,0,1,0,1,0.5852072483626012
1.05,0,0.0,0.0,1,1,0,0,1,0,1,1,1,0,1,1,1,0.14646429553945794
0.22,0,0.5,0.75,0,0,1,1,1,1,1,1,0,0,0,0,1,0.42170787336756455
0.28,0,0.5,0.75,1,0,1,0,1,1,1,1,1,1,0,0,0,0.07629958542132087
0.5,0,0.5,0.5,1,1,1,1,1,1,0,1,1,0,0,0,1,0.36820210314246227
1.59,0,0.5,1.0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.14646429553945794
1.21,1,0.5,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0.1687231588989907
0.99,0,0.0,0.75,0,1,1,0,1,1,1,1,1,0,1,0,1,0.12366884299436665
1.03,0,0.0,0.75,1,1,1,0,0,1,1,1,1,1,1,0,0,0.12366884299436665
0.68,0,0.0,0.75,0,1,1,1,0,0,0,0,1,0,0,0,1,0.569736201709276
0.22,1,0.5,0.25,0,0,1,0,1,1,1,1,0,0,1,0,1,0.8518420300662597
0.62,0,0.5,1.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0.5382574152632154
0.75,0,0.0,0.0,1,0,1,0,1,1,1,1,1,1,1,0,1,0.5060197771135149
0.72,1,0.0,0.5,1,0,1,0,0,1,1,1,1,0,1,1,1,0.5852072483626012
0.96,0,0.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.36820210314246227
0.61,0,0.0,0.0,1,0,1,0,1,1,1,1,0,0,1,1,1,0.36820210314246227
1.01,1,0.0,0.0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.5852072483626012
0.28,1,0.5,0.5,0,0,1,0,1,1,1,1,1,1,1,0,1,0.5060197771135149
0.62,0,1.0,1.0,1,1,1,0,1,0,0,1,1,0,1,0,0,0.2326232808881239
0.97,0,0.5,1.0,1,1,1,0,0,1,0,1,1,1,1,1,1,0.6601046208636034
1.05,1,0.0,0.5,0,1,1,1,0,1,1,1,1,1,1,0,0,0.5060197771135149
0.48,0,0.5,0.0,1,0,1,1,1,0,1,1,0,0,1,0,1,0.5852072483626012
0.66,0,0.5,0.75,1,1,1,0,1,1,0,1,1,1,1,0,1,0.2326232808881239
2.42,1,0.0,1.0,0,0,1,0,1,1,1,1,0,0,1,0,0,0.2326232808881239
1.01,0,0.5,0.5,0,0,0,0,0,1,1,1,1,1,1,0,1,0.05162680166599842
1.62,0,0.0,0.25,0,0,1,0,0,1,1,1,1,1,1,1,1,0.33112562210789265
0.43,1,0.0,0.75,0,1,1,0,1,0,1,1,1,0,0,1,1,0.43902953061416916
0.22,1,0.5,0.5,1,0,0,0,1,1,1,1,1,1,1,0,1,0.47296560836944224
0.86,1,0.5,0.25,0,0,1,1,1,1,0,1,1,1,0,0,1,0.5382574152632154
1.13,1,0.5,1.0,0,1,1,0,0,1,1,1,1,1,0,0,0,0.10029601612894867
2.18,1,0.0,0.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0.0
0.39,0,0.5,0.75,1,1,1,0,0,1,1,1,1,1,1,0,0,0.14646429553945794
0.68,0,0.5,0.75,0,1,1,0,1,0,1,1,1,0,1,0,0,0.48959864865397007
1.0,0,0.0,0.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0.02621703116207852
0.38,1,1.0,1.0,1,1,1,1,0,1,1,1,1,1,1,0,0,0.07629958542132087
0.77,1,0.0,1.0,0,0,1,0,1,0,1,1,0,1,0,0,0,0.5382574152632154
0.72,0,0.0,0.25,1,0,1,0,0,1,1,1,1,1,1,1,1,0.33112562210789265
0.55,1,0.5,0.75,0,1,1,0,0,1,1,1,1,1,1,1,1,0.07629958542132087
0.22,1,1.0,0.75,0,0,1,1,0,0,1,1,1,0,1,0,0,0.5852072483626012
1.21,0,0.0,0.25,1,1,0,0,0,1,1,1,1,1,1,0,1,0.10029601612894867
0.73,1,0.0,0.0,0,0,1,0,1,1,0,1,1,0,0,0,1,0.33112562210789265
0.34,1,0.5,1.0,1,0,0,1,0,1,1,1,1,1,1,0,1,0.6890086661848598
0.98,0,0.0,0.75,1,1,1,1,0,1,1,1,1,0,1,0,0,0.36820210314246227
1.82,0,0.0,0.0,1,1,1,0,1,1,1,1,0,1,1,1,1,0.2326232808881239
0.94,1,0.5,0.75,1,0,1,1,0,0,1,1,1,1,0,0,0,0.07629958542132087
1.65,1,0.0,0.75,0,0,1,0,1,0,0,1,1,0,1,0,1,0.6005073284792961
1.02,0,0.0,0.5,1,0,0,0,0,1,1,1,1,0,1,1,1,0.21177201535847945
1.56,1,0.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0.38630566444613734
0.87,1,0.0,0.25,0,1,1,0,1,1,1,1,1,0,0,1,1,0.43902953061416916
0.64,1,0.5,1.0,0,1,1,0,1,1,1,0,0,1,0,0,1,0.7994079677421027
1.44,0,0.0,0.5,0,0,1,1,1,0,1,1,1,1,1,0,1,0.36820210314246227
0.35,1,0.5,0.5,0,0,1,0,0,1,0,1,1,1,1,0,1,0.47296560836944224
0.36,1,0.5,0.5,0,0,1,0,0,0,1,1,1,0,1,0,0,0.36820210314246227
1.12,0,0.0,0.25,1,0,1,0,1,1,1,1,1,0,1,1,1,0.6156419877437864
2.42,1,0.0,0.25,1,0,1,1,1,1,1,1,1,0,1,0,0,0.48959864865397007
0.4,1,0.5,1.0,0,0,1,1,1,0,0,1,0,1,0,0,1,0.6890086661848598
0.99,1,0.5,0.75,0,0,1,0,1,1,1,1,1,0,1,0,0,0.2326232808881239
1.48,0,0.0,0.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.02621703116207852
1.38,1,0.0,0.75,1,1,1,0,0,1,1,0,1,1,1,1,1,0.7725351978037429
1.64,0,0.0,0.0,1,0,1,0,1,0,1,1,1,0,1,0,1,0.42170787336756455
1.06,1,0.0,0.25,1,1,1,0,1,1,0,0,1,0,1,0,1,0.9881225898841981
0.25,1,1.0,0.5,0,1,1,0,0,1,1,1,1,0,1,0,0,0.8258364678460262
2.42,1,0.0,0.0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.02621703116207852
1.0,0,0.0,0.5,1,0,1,0,0,1,1,1,1,1,1,0,1,0.1904816313028227
0.73,1,0.5,0.5,0,0,1,0,0,1,1,1,1,1,1,0,0,0.33112562210789265
1.02,0,0.0,0.25,1,1,1,0,1,1,1,1,1,0,1,1,1,0.33112562210789265
0.6,0,0.0,1.0,0,0,0,0,0,1,1,1,1,1,1,0,1,0.6454357803402144
0.6,1,0.0,0.5,0,0,1,0,1,0,1,1,1,1,0,1,1,0.5852072483626012
1.85,0,0.0,0.0,1,0,1,0,0,1,1,0,0,1,1,1,1,0.7994079677421027
0.73,1,0.0,0.5,1,1,1,0,0,1,1,1,1,1,1,1,1,0.6005073284792961
1.24,1,0.5,0.5,1,0,1,0,1,1,1,1,1,0,1,0,1,0.4041369452058934
0.22,1,1.0,0.0,1,0,1,0,1,1,1,1,1,1,1,0,1,0.5852072483626012
1.03,1,0.0,0.75,0,1,1,0,0,1,1,1,1,1,1,0,0,0.5222368926363552
0.33,0,0.5,0.5,1,0,1,0,1,1,1,1,1,0,1,0,1,0.36820210314246227
1.22,1,0.5,0.75,0,1,1,1,1,0,1,0,1,0,1,0,0,0.21177201535847945
0.84,0,0.0,0.5,1,1,1,1,1,1,1,1,1,1,1,0,1,0.33112562210789265
0.57,1,0.5,0.75,0,1,1,0,0,1,1,1,1,1,1,0,0,0.36820210314246227
0.81,0,0.5,0.25,1,0,1,0,0,1,0,1,1,0,1,0,1,0.7725351978037429
0.73,0,0.0,0.25,1,0,1,0,0,1,1,1,1,1,1,0,1,0.36820210314246227
2.1,0,0.0,0.0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.8258364678460262
0.92,0,0.0,0.5,1,0,0,0,0,1,1,1,1,1,1,1,1,0.5060197771135149
1.1,1,0.0,1.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0.7451949701854257
1.72,0,0.0,0.5,1,0,1,1,1,1,1,1,1,0,0,0,1,0.6156419877437864
0.78,0,0.5,0.5,0,0,0,1,0,1,1,1,1,0,1,1,1,0.07629958542132087
0.29,1,0.5,1.0,1,0,0,0,0,1,1,1,1,1,1,0,0,0.12366884299436665
0.41,0,0.5,0.25,1,0,1,0,1,0,1,1,0,1,1,0,1,0.21177201535847945
1.21,0,0.0,0.5,0,0,1,0,1,1,1,1,1,0,1,0,1,0.42170787336756455
1.85,1,0.0,0.5,0,0,0,0,0,1,1,1,1,1,1,1,1,0.7994079677421027
0.61,1,0.0,0.5,0,0,0,0,0,1,1,1,1,1,1,1,1,0.2326232808881239
0.53,1,0.5,0.75,0,1,1,0,0,1,1,1,0,1,1,0,1,0.5382574152632154
1.38,0,0.0,0.0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.5060197771135149
0.22,1,0.5,0.25,0,0,0,0,0,1,1,1,1,1,1,0,1,0.43902953061416916
0.62,1,0.0,0.5,0,0,1,0,1,0,1,1,1,0,1,0,0,0.42170787336756455
1.19,1,0.0,0.5,0,0,1,1,0,1,1,1,1,1,1,1,1,0.43902953061416916
0.23,1,0.5,0.25,0,0,1,0,1,0,1,1,1,1,1,0,0,0.5852072483626012
1.56,0,0.0,0.75,1,1,1,0,1,0,1,1,1,0,0,0,1,0.25306152733850773
0.22,1,1.0,0.5,0,1,1,0,1,0,1,1,1,0,0,0,1,0.5060197771135149
1.57,1,0.5,1.0,0,1,1,0,0,0,1,1,1,1,1,0,0,0.14646429553945794
0.48,0,0.0,0.25,1,0,1,0,1,1,1,1,1,1,1,1,1,0.5852072483626012
0.58,0,0.5,0.75,1,1,1,0,0,1,1,1,1,0,1,1,1,0.6601046208636034
1.39,0,0.0,0.0,1,0,1,0,1,1,1,0,1,0,1,0,1,0.7313417492032841
0.87,0,0.0,0.5,1,0,1,0,0,0,1,1,1,0,1,0,1,0.33112562210789265
0.61,0,0.0,0.0,1,0,1,0,1,1,1,1,1,1,1,0,1,0.2326232808881239
0.47,1,1.0,1.0,0,1,1,1,0,0,1,1,1,1,1,0,0,0.36820210314246227
0.6,0,0.5,1.0,0,1,1,0,1,1,1,0,1,0,1,0,1,0.6306164783589376
1.08,0,0.0,1.0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.7451949701854257
2.42,1,0.0,0.5,0,1,1,0,1,0,1,1,1,1,1,0,0,0.21177201535847945
0.35,1,0.5,0.25,1,0,1,0,0,1,1,1,1,1,1,0,1,0.45611223411086277
0.22,1,0.5,0.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0.47296560836944224
2.03,0,0.0,0.5,0,1,1,0,1,1,1,1,1,0,0,0,1,0.47296560836944224
0.43,1,0.0,0.5,1,1,1,0,0,1,1,1,1,1,1,1,1,0.6601046208636034
1.21,1,0.5,0.75,1,1,1,0,0,1,1,1,0,0,1,0,1,0.34981339374796616
0.62,1,0.0,1.0,0,1,1,0,0,1,1,1,1,0,1,1,1,0.7313417492032841
0.72,1,0.5,0.25,0,1,1,0,1,0,0,1,1,1,1,0,1,0.42170787336756455
1.14,1,0.0,0.0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.9151311116876926
0.94,1,0.0,1.0,0,0,1,0,1,1,1,1,1,1,0,0,1,0.7313417492032841
0.29,0,0.5,1.0,0,0,1,0,1,1,1,1,1,1,1,0,0,0.1687231588989907
0.46,1,0.5,0.75,0,1,1,1,1,0,1,1,1,0,0,0,0,0.5852072483626012
1.03,1,0.0,1.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0.5852072483626012
0.87,0,0.0,0.5,0,1,1,1,1,1,1,1,1,0,1,0,1,0.6601046208636034
0.71,1,0.5,0.5,0,0,1,0,0,1,1,1,0,0,1,0,0,0.5060197771135149
0.57,1,0.5,1.0,0,1,1,0,0,1,1,1,1,0,1,0,0,0.3121237042552123
0.45,0,1.0,0.75,0,0,1,1,1,0,1,1,0,0,1,0,0,0.25306152733850773
1.92,1,0.0,0.5,1,0,1,1,1,1,1,1,1,0,1,0,0,0.7994079677421027
0.32,0,0.0,0.75,1,0,0,0,1,1,1,1,1,0,1,0,1,0.3121237042552123
1.19,0,0.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,0.42170787336756455
0.68,1,0.5,0.5,0,0,0,0,0,1,1,1,1,0,1,1,1,0.07629958542132087
0.94,0,0.0,0.5,0,0,0,0,0,1,0,1,1,1,1,1,1,0.33112562210789265
2.42,0,0.0,0.5,1,0,0,0,1,1,1,1,1,1,1,0,1,0.7313417492032841
0.69,1,0.5,1.0,1,1,1,0,0,1,1,1,1,1,0,0,0,0.45611223411086277
0.69,1,0.5,0.5,0,1,1,1,0,1,1,1,1,0,1,0,1,0.6306164783589376
1.04,0,0.0,0.25,1,1,0,0,1,1,1,1,1,1,1,1,1,0.14646429553945794
2.38,1,0.5,0.5,0,1,1,0,1,1,1,1,1,0,1,0,0,0.36820210314246227
0.47,1,0.5,0.75,0,0,1,0,1,0,1,1,1,0,0,0,1,0.21177201535847945
1.38,1,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,1,0.9026615710740995
0.61,0,1.0,1.0,0,1,1,1,0,0,1,1,1,1,0,0,0,0.47296560836944224
1.23,1,0.5,1.0,1,1,1,0,0,1,0,1,1,1,1,0,1,0.07629958542132087
1.48,0,0.0,0.0,1,0,1,0,1,1,0,1,1,0,0,1,1,0.47296560836944224
0.34,1,0.5,0.5,0,0,1,1,1,0,1,1,0,0,1,0,0,0.5060197771135149
2.42,1,0.0,1.0,0,0,1,0,0,1,1,1,1,1,1,0,1,0.7994079677421027
